ID;FILE
197;Como já falamos, se a qualidade tem um custo, a falta de qualidade é ainda mais cara. Produtos sem qualidade afetam a produtividade, causam retrabalho, aumentam os riscos, trazem incertezas para a equipe envolvidos no projeto destroem a motivação.
198;A metodologia de gestão de projetos clássica usa o termo “gold plating” para se referir à funcionalidade entregue que não estava previamente acordada. Afinal, sobrou tempo no projeto, porque não fazer uma nova versão do painel agora com os dados sumarizados? Minha experiência pessoal é da opinião de não realizar entregas supérfluas como sugere a gestão clássica: fazer o que foi acordado bem feito, nada mais. Por quê? Primeiro que é perda de tempo e dinheiro. Também, entregas adicionais podem causar uma impressão errada ao cliente ou patrocinador. Imagine a seguinte situação: toda a vez que quer uma funcionalidade ou alterar algo previamente acordado, a equipe do projeto inicia um controle de mudanças. Ainda, se estas mudanças requerem mais tempo, terá que ser feito um ajuste no orçamento. Se sua empresa está vendendo serviços, você terá que fazer um ajuste no preço do projeto. Se você está contratando serviços, terá que pagar mais e também ajustar seu orçamento. Se de repente a equipe começa a adicionar itens não combinados ao projeto, pode parecer que é fácil e grátis mudar ou adicionar escopo. Isto se agrava porque, para um usuário final, normalmente parece simples adicionar mais uma medida no produto final, quando na verdade isto vai causar um efeito em cascata em todo o processo de produção daquela informação.
199;Outro problema são os possíveis efeitos colaterais. Às vezes, um desenvolvedor que, na melhor intenção resolve adicionar uma funcionalidade ao produto, não conhece a arquitetura do projeto como um todo, e por isso não é capaz de dimensionar o impacto, por exemplo, de simplesmente adicionar um novo atributo no processo de carga para exibir no painel. Pode ocorrer, por exemplo, que todo o processo transformação de dados tenha que ser revisado, além de atualizações em layouts e medidas.
200;Neste capitulo vamos falar de recursos humanos em dois grupos: primeiro, a equipe do projeto, que se refere apenas aos recursos alocados diretamente no desenvolvimento do projeto de B&A, o que exclui pessoas interessadas como patrocinadores e usuários finais, o segundo, são as partes interessados, especialmente os usuários finais, que deverão se beneficiar diretamente das entregas do projeto. No primeiro grupo o desafio é montar uma equipe adequada ao projeto proposto e prover toda a capacitação necessária. Para o segundo grupo, é preciso não só vender o projeto, mas evangelizar os usuários no consumo de informação e decisões baseadas em dados.
201;A montagem da equipe significa definir os papéis no projeto e quando as especialidades serão necessárias. Nem sempre o gerente de projetos pode escolher os membros da equipe, normalmente eles já estão contratados na empresa, podem estar alocados em outros projetos ou ainda podem exercer alguma atividade funcional. Esta etapa também pode significar a contratação de recursos especializados. Sabemos que a tecnologia de informação carece de mão de obra especializada. Em projetos de B&A a situação é ainda mais complicada, estima-se que nos próximos anos, para cada quatro vagas de cientista de dados, haverá apenas um profissional qualificado no mercado. 
202;Como falamos em seções anteriores, recursos necessários ao projeto muitas vezes já fazem parte do quadro de colaboradores da empresa e desempenham uma atividade funcional. Pode ser o analista fiscal, o analista de recursos humanos, o consultor do ERP, o coordenador de produção entre outros. Em uma empresa com estrutura matricial, este consultor vai estar subordinado a um gerente ou diretor de área. Para complicar, geralmente estes recursos, especialistas em suas áreas, estão sempre bastante ocupados, e vão priorizar as atividades da empresa em detrimento projeto. Por isso, é fundamental que o gerente de projeto negocie com os gestores das áreas a alocação dos recursos, dentro de um planejamento previamente proposto e aprovado por ambos.
203;É importante que as responsabilidades em projeto de B&A estejam definidas e claras. Vamos começar pelo patrocinador. Para começar, ele é o principal responsável por aprovar os principais planos do projeto e, não menos importante, dar ao gerente de projeto a autoridade necessária para que possa tomar as decisões necessárias para o bom andamento do projeto.
204;A equipe do projeto, além de suas tarefas especificas relacionadas a execução das atividades do projeto, deve auxiliar o gerente de projetos em estimar o desenvolvimento das entregas e em construir o cronograma.
205;Finalmente o gerente de projetos deve planejar todo o trabalho necessário para desenvolver o serviço ou produto que objeto do projeto, coordenar recursos, garantir que os objetivos do projeto sejam atingidos e que ele entregue valor.
206;Também no capitulo de gestão de riscos falamos da possibilidade de treinar recursos que, em alguns casos, já estariam pré-qualificados. Hoje, existem muitos ambientes virtuais especializados em treinamentos relacionados a B&A, como R, Hadoop, estatística, Big Data etc. Muitos destes ambientes são totalmente gratuitos, ou oferecem versões certificadas pagas. A esmagadora maior do treinamento disponível online é em inglês. No Brasil, começam aos poucos a surgir cursos e até pós-graduações em Big Data ou temas relacionados. Existem centros de treinamento nas grandes cidades que já ministram cursos de distribuições Hadoop, mineração de dados entre muitos outros. De qualquer forma, deve fazer parte do projeto um plano de qualificação a fim de aprimorar as habilidades da equipe.
207;Também é interessante a equipe frequentar eventos de B&A. O mais proeminente é o Strata + Hadoop World, que ocorre quatro vezes ao ano em diversas partes do mundo, mas que o Brasil infelizmente não está incluído. Felizmente, aos poucos, alguns eventos relacionados ao tema têm ocorrido no nosso país, muitos deles onde Big Data não é o tema principal, mas já ocupa posição de destaque.
208;Democratizar a informação, a tomada de decisão baseada em dados, habituar os gestores a consumir produtos e serviços de B&A. Infelizmente, muitos projetos, apesar de serem bem-sucedidos, esbarram nas questões citadas acima. Junto com projetos de B&A, pode-se propor programas de evangelização em tecnologia relacionadas. Produzir informação de qualidade a partir de dados é um desafio cada vez mais complexo. Para quem consome informação digital, a curva é inversa. Se há alguns anos, um gestor para conseguir uma informação de qualidade duvidosa tinha que ter um programador de banco de dados à disposição, hoje ferramentas de BI self-service, são cada vez mais comuns e acessíveis. Do ponto de vista visual, as ferramentas de visualização evoluíram de forma surpreendente. Hoje, com um pouco de treinamento e quase nenhum talento, é possível ao usuário final construir painéis ricos, interativos e altamente agradáveis visualmente. Por estes motivos, considere propor em seu projeto um plano de evangelização, que para este público alvo não requer muito tempo nem grandes orçamentos.
209;Desenvolver projetos de B&A requer a participação de uma equipe multidisciplinar. São pessoas com conhecimento especializado e de alto valor agregado. Nesta seção vamos ver as principais especialidades que compõe estes projetos. A relação não é exaustiva, mas sim, apresenta as especialidades mais comuns:
210;Gerente de Projetos: já estudamos as competências necessárias a um gerente de projetos de B&A no capítulo 2. Sobre responsabilidades, são as já conhecidas e comuns a gerentes de projetos que atuam em outras industrias: gerenciar custos, escopo, cronograma, alocar equipe, gerir riscos, gerenciar partes interessadas entre outros.
211;Arquiteto: o arquiteto é responsável por estabelecer a arquitetura da solução. Pode ser um arquiteto de softwares, quando o projeto entrega um produto de desenvolvimento de software. O arquiteto deve definir padrões e formas de desenvolvimento, criar frameworks, definir boas práticas etc.
212;Analista de Negócios: o analista de negócios deve atuar junto as áreas de negócio da organização aonde o projeto se desenvolve, em busca de oportunidades de negócio. Atua também no projeto na função de elicitação de requisitos e levantamento de escopo.
213;Cientista de Dados: o cientista de dados é o profissional com conhecimento mais abrangente em B&A, dessa forma, é capaz de propor e implementar soluções mais adequadas para cada tipo de problema dos projetos de B&A. Embora a referência a profissão esteja um pouco associada a um certo modismo, não há dúvida que este profissional tem um papel fundamental nos projetos de B&A.
214;Estatístico e/ou Minerador de Dados: em projetos de inferência ou preditivos, o projeto deve contar com um estatístico ou minerador de dados. Um minerador de dados vai definir atributos relevantes para construir o modelo, treina-lo e testa-lo, avaliar o seu desempenho, além de buscar os melhores algoritmos.
215;DBA: já mencionamos que, muito embora o maior volume de dados existente no mundo (e o que mais cresce) são os dados não estruturados, as principais fontes de dados de projetos de B&A ainda são de dados estruturados, principalmente banco de dados relacionais. Por isso, este tipo de profissional é importante também em projetos de B&A.
216;Integrador e/ou Especialista em ETL: este profissional é também muito requisitado em sistemas de ingestão de grandes volumes de dados já em produção. O especialista em ETL estabelece arquiteturas de integração e ingestão de dados, modelos de transformação, rotinas de atualização e processos de monitoramento.
217;Desenvolvedor: aqui o termo se refere a um desenvolvedor que codifica scripts com PL/SQL, funções de mapeamento e redução ou o desenvolvedor de software, uma vez que é comum projetos terem em seus escopos sistemas ou algoritmos customizados, aplicativos mobile ou ainda portais de acesso e gestão de usuários.
218;Analista de Infraestrutura: instalar sistemas operacionais, preparar maquinas virtuais, configurar roteadores, nós, clusters. O analisa de infraestrutura é muito importante em projetos de B&A cuja arquitetura é horizontal e depende altamente de comunicação servidor para servidor. Deve participar do projeto desde o início, planejando a arquitetura ideal, configurando os ambientes de desenvolvimento, testes e homologação, e muitas vezes, ainda preparando o ambiente de produção e garantido seu ajuste ideal para termos o melhor desempenho.
219;Independente se seu projeto será cloud, on premise ou hibrido, se partes da solução serão baseadas em software open source, grandes projetos normalmente requerem a aquisição de vários elementos: storages, servidores, software de ETL, produtos de visualização, de qualidade de dados, consultoria especializada entre outros. O mais comum é que sua solução não seja atendida por um único fornecedor. Fornecedores vão tentar todo o tipo de estratégia para vender seu produto, prometendo funcionalidades que as vezes, ainda estão na prancheta do arquiteto chefe. Por isso, costumo dizer que o gerente de projetos e sua equipe estão “sozinhos” na missão de selecionar as melhores aquisições possíveis dentro dos requisitos e orçamento do projeto.
220;Separamos o processo de seleção de fornecedores em cinco etapas: identificar a necessidade, planejar e especificar, receber propostas e esclarecer dúvidas, avaliar e selecionar propostas, negociação, procedimento de compra e contrato. Claro que cada organização tem ainda seus próprios processos e tramites. Mas antes de vermos as etapas, vamos falar da decisão de fazer ou comprar.
221;A tendência primária em um projeto é procurar algo pronto, afinal o risco é menor: já foi desenvolvido e em muitos casos testados por centenas ou milhares de usuários pelo mundo. Além disso, a compra normalmente vai ter um preço menor, pois os custos de desenvolvimento são rateados entre todos os clientes, e muitas vezes já foram até pagos nos vários anos que a ferramenta pode estar no mercado. Até agora estávamos falando de algo já pronto. Mas se não existe ainda no mercado nada parecido? Neste caso, também em algumas situações pode ser melhor comprar: se o fornecedor tem expertise no assunto, quando você não tem capacidade de implementar, quando você não tem tempo de montar uma equipe para desenvolver.
222;E quando é melhor fazer? Primeiro, se você não está prestando um serviço, mas criando um produto novo no mercado e tem preocupação com propriedade intelectual, é provável que a melhor opção seja fazer, para manter o controle sobre o processo (embora nada impeça de contratar o desenvolvimento, ou pelo menos parte dele). Também é interessante fazer quando você tem a mão de obra a disposição e ela está ociosa, quando o custo de fazer é muito menor, ou quando não existe nenhum fornecedor capaz de fazer o que você precisa.
223;Também é comum a contratação de serviços especializados: um consultor tributário, um especialista em recursos humanos, uma equipe de desenvolvimento de sistemas entre outros. Em princípio, a lei permite a terceirização desde que o serviço não esteja relacionado diretamente com as atividades fins da empresa contratante.
224;Vamos ver agora as etapas recomendadas na compra de produtos ou contratação de serviços.
225;Esta parece uma etapa lógica, porém, que apresenta certo risco. Primeiro, a necessidade pode ser superestimada ou subestimada. Por exemplo, um fornecedor de solução de MapReduce oferece o produto gratuitamente até 50 nós. A partir desta quantidade, os valores são bastante representativos e sobem exponencialmente. Se você superestimar o projeto, não avaliando opções poderá estar comprando um produto que estará superestimado, com um custo elevado e subutilizado. Da mesma forma, a subestimativa pode levar a comprar algo que não atenda o projeto, ou que rapidamente vai trazer ao produto problemas técnicos.
226;Identificada apropriadamente a necessidade, ela precisa ser especificada pela equipe técnica do projeto, para que os fornecedores possam compreender a demanda e oferecer uma solução compatível e sob medida. A falha em especificar, além de poder acabar numa contratação inadequada, pode limitar o número de fornecedores. Em empresas públicas o planejamento significa iniciar os tramites legais, com montagem de edital e termos de referência técnica.
227;Especificado o que ser quer adquirir, é hora de solicitar e receber as propostas. Tanto em empresas privadas quanto em públicas, é comum receber representantes dos fornecedores para esclarecer dúvidas. As propostas devem ser mantidas em confidencialidade. Pode ocorrer ainda de aparecerem poucos interessados, ou mesmo fornecedores de destaque na área não se interessem. Neste caso é preciso rever as condições da contratação e as especificações. Um caso curioso em um projeto que estava atuando: não houve nenhuma proposta para fornecimento de serviços de data center em resposta a uma RFP. Revisando a especificação na RFP constatava como pré-requisito data center certificado Tier IV. Como este não era de fato um pré-requisito para o projeto, a RPF não foi enviada para nenhum fornecedor que tinha o data center com esta certificação, que obviamente custaria muito além do orçamento do projeto.
228;Recebidas as propostas e esclarecidas as dúvidas, é hora de avaliar as propostas. Claro que preço é importante, porém diversos outros fatores devem ser analisados, dependendo do tipo de solução a ser adquirida: disponibilidade, escalabilidade, segurança, taxa de transferência, transferência de tecnologia, suporte técnico, treinamento, só para citar alguns.
229;Se possível, deve-se definir um critério de classificação, que deve envolver critérios técnicos e preços. Certames licitatórios normalmente apresentam uma fórmula composta por estes dois elementos, o fornecedor que obtiver o melhor score na aplicação da fórmula, é o vencedor do certame.
230;Dentro do processo de selecionar propostas, é possível ainda realizar provas de conceito. Também é possível executar benchamarking com características técnicas fundamentais dos produtos, para verificar qual apresenta o melhor desempenho. Algumas organizações independentes realizam benchmarks em produtos de dados, como bancos de dados relacionais, de apoio a decisão e Big Data, e disponibilizam os resultados publicamente. Uma destas organizações é a TPC, que ser encontrada em www.tpc.org.
231;Selecionada a melhor proposta é hora da negociação. Claro que preço e condições de pagamento fazem parte de qualquer negociação, porém, diversos outros aspectos podem ser negociados. Por exemplo, se o produto não tem uma funcionalidade importante, como um conector nativo de SAP que não faz extrações diferenciais, pode-se negociar com o fornecedor que, se o contrato for estabelecido, esta funcionalidade seja incluída, por exemplo, em 180 dias. Também podem ser necessárias funcionalidades relativas a políticas da organização, como as condições de SLA, questões de propriedade intelectual, políticas de confidencialidade entre outras.
232;Encerrada a negociação, é hora de efetiva-la, executando os processos de compra que vão chegar a efetivação do contrato, que normalmente, já tem uma minuta conhecida.
233;Um assunto que merece menção são as promessas de alguns fornecedores de soluções de Big Data. Se o leitor frequenta eventos sobre o tema ou tem o costume de ler material destes fornecedores, logo entenderá do que eu estou falando. Estes fornecedores oferecem soluções milagrosas, baratas, rápidas de implementar e com retorno de investimento garantido, verdadeiros milagres. Até aqui, nada anormal, é uma estratégia de venda da mesma forma. Um cirurgião plástico fala para a sua cliente o quão bela ela vai ficar depois do procedimento. Ele não vai mencionar o risco da anestesia, na dor e nas complicações do pós-operatório ou ainda que ela corre o risco de ficar com o rosto deformando depois de alguns anos.
234;Porém, os fornecedores de Big Data usam como comparativo com suas soluções milagrosas o data warehouse tradicional, que, segundo eles, é caro, difícil de implementar e de escalabilidade complexa, enquanto suas soluções são baratas, rápidas, de sucesso garantido e de implantação simples.
235;O custo e risco de um projeto é diretamente proporcional a seu tamanho e complexidade. Projetos de data warehouse tradicionais podem custar caro, levarem anos para serem concluídos, serem um sucesso absoluto ou fracassar totalmente. Mas o mesmo é valido para projeto de Big Data. Grandes projetos de Big Data são caros, de alto risco e requerem um longo período de implementação, com um agravante: enquanto projetos e fornecedores tradicionais de data warehouse tem sua tecnologia e metodologia já relativamente maduros, pois estão por aí a quase 30 anos, alguns fornecedores de Big Data estão no mercado a menos de 5 anos.  
236;Outro erro cometido é sugerir que o data warehouse clássico acabou e que só se implementa análise de dados com soluções de MapReduce. A criação de modelos e sistemas fora do mundo relacional/dimensional, como bancos de dados NoSQL ou Hadoop, representam a resposta para problemas de dados que antes não existiam na proporção em que existem hoje. Para novos problemas, foram criadas novas soluções. Um banco de dados relacional ainda é a melhor solução para sistemas que requerem integridade e controle de transação. O data warehouse tradicional ainda é a melhor solução para dados de qualidade e estruturados. É preciso, em qualquer processo de seleção de tecnologia ou fornecedor, muita cautela, e sempre buscar uma solução para um problema de negócio e não a implementação de uma tecnologia. Às vezes, a solução para o seu problema pode já existir dentro de casa.
